State,category,value,year
Arkansas,POPESTIMATE,6731484.0,2014
California,POPESTIMATE,38802500.0,2014
Colorado,POPESTIMATE,5355866.0,2014
Connecticut,POPESTIMATE,3596677.0,2014
Delaware,POPESTIMATE,935614.0,2014
Florida,POPESTIMATE,19893297.0,2014
Georgia,POPESTIMATE,10097343.0,2014
Hawaii,POPESTIMATE,1419561.0,2014
Idaho,POPESTIMATE,1634464.0,2014
Illinois,POPESTIMATE,12880580.0,2014
Indiana,POPESTIMATE,6596855.0,2014
Iowa,POPESTIMATE,3107126.0,2014
Kansas,POPESTIMATE,2904021.0,2014
Kentucky,POPESTIMATE,4413457.0,2014
Louisiana,POPESTIMATE,4649676.0,2014
Maine,POPESTIMATE,1330089.0,2014
Maryland,POPESTIMATE,5976407.0,2014
Massachusetts,POPESTIMATE,6745408.0,2014
Michigan,POPESTIMATE,9909877.0,2014
Minnesota,POPESTIMATE,5457173.0,2014
Mississippi,POPESTIMATE,2994079.0,2014
Missouri,POPESTIMATE,6063589.0,2014
Montana,POPESTIMATE,1023579.0,2014
Nebraska,POPESTIMATE,1881503.0,2014
Nevada,POPESTIMATE,2839099.0,2014
New Hampshire,POPESTIMATE,1326813.0,2014
New Jersey,POPESTIMATE,8938175.0,2014
New Mexico,POPESTIMATE,2085572.0,2014
New York,POPESTIMATE,19746227.0,2014
North Carolina,POPESTIMATE,9943964.0,2014
North Dakota,POPESTIMATE,739482.0,2014
Ohio,POPESTIMATE,11594163.0,2014
Oklahoma,POPESTIMATE,3878051.0,2014
Oregon,POPESTIMATE,3970239.0,2014
Pennsylvania,POPESTIMATE,12787209.0,2014
Rhode Island,POPESTIMATE,1055173.0,2014
South Carolina,POPESTIMATE,4832482.0,2014
South Dakota,POPESTIMATE,853175.0,2014
Tennessee,POPESTIMATE,6549352.0,2014
Texas,POPESTIMATE,26956958.0,2014
Utah,POPESTIMATE,2942902.0,2014
Vermont,POPESTIMATE,626562.0,2014
Virginia,POPESTIMATE,8326289.0,2014
Washington,POPESTIMATE,7061530.0,2014
West Virginia,POPESTIMATE,1850326.0,2014
Wisconsin,POPESTIMATE,5757564.0,2014
Wyoming,POPESTIMATE,584153.0,2014
District of Columbia,POPESTIMATE,658893.0,2014
Alabama,RBIRTH,12.45181625,2011
Alaska,RBIRTH,16.29737098,2011
Arizona,RBIRTH,13.11919153,2011
Arkansas,RBIRTH,13.36451617,2011
California,RBIRTH,13.58689192,2011
Colorado,RBIRTH,12.96547405,2011
Connecticut,RBIRTH,10.49752283,2011
Delaware,RBIRTH,12.50304278,2011
Florida,RBIRTH,11.23331539,2011
Georgia,RBIRTH,13.58401017,2011
Hawaii,RBIRTH,13.971988199999998,2011
Idaho,RBIRTH,14.55228364,2011
Illinois,RBIRTH,12.64104635,2011
Indiana,RBIRTH,12.83445023,2011
Iowa,RBIRTH,12.37931914,2011
Kansas,RBIRTH,14.00370123,2011
Kentucky,RBIRTH,12.68710702,2011
Louisiana,RBIRTH,13.66017388,2011
Maine,RBIRTH,9.51383483,2011
Maryland,RBIRTH,12.64587643,2011
Massachusetts,RBIRTH,11.10793792,2011
Michigan,RBIRTH,11.54168182,2011
Minnesota,RBIRTH,12.830003300000001,2011
Mississippi,RBIRTH,13.35893869,2011
Missouri,RBIRTH,12.70015089,2011
Montana,RBIRTH,12.0689898,2011
Nebraska,RBIRTH,14.01814821,2011
Nevada,RBIRTH,13.22112791,2011
New Hampshire,RBIRTH,9.862500407999999,2011
New Jersey,RBIRTH,12.0914459,2011
New Mexico,RBIRTH,13.41810517,2011
New York,RBIRTH,12.49181324,2011
North Carolina,RBIRTH,12.60132872,2011
North Dakota,RBIRTH,13.53499261,2011
Ohio,RBIRTH,11.95027366,2011
Oklahoma,RBIRTH,13.93186967,2011
Oregon,RBIRTH,11.78133891,2011
Pennsylvania,RBIRTH,11.23288907,2011
Rhode Island,RBIRTH,10.45272002,2011
South Carolina,RBIRTH,12.34737915,2011
South Dakota,RBIRTH,14.37364778,2011
Tennessee,RBIRTH,12.32597338,2011
Texas,RBIRTH,14.99890164,2011
Utah,RBIRTH,18.57784091,2011
Vermont,RBIRTH,9.664266172,2011
Virginia,RBIRTH,12.68564272,2011
Washington,RBIRTH,12.78293321,2011
West Virginia,RBIRTH,11.03646704,2011
Wisconsin,RBIRTH,11.89308385,2011
Wyoming,RBIRTH,13.19447451,2011
District of Columbia,RBIRTH,15.00607439,2011
Alabama,RBIRTH,12.28088177,2012
Alaska,RBIRTH,15.29663544,2012
Arizona,RBIRTH,13.11303338,2012
Arkansas,RBIRTH,13.13613071,2012
California,RBIRTH,13.13081487,2012
Colorado,RBIRTH,12.55681835,2012
Connecticut,RBIRTH,10.25790342,2012
Delaware,RBIRTH,12.22879252,2012
Florida,RBIRTH,11.13002763,2012
Georgia,RBIRTH,13.36596967,2012
Hawaii,RBIRTH,13.63831402,2012
Idaho,RBIRTH,14.06567968,2012
Illinois,RBIRTH,12.44582335,2012
Indiana,RBIRTH,12.72740588,2012
Iowa,RBIRTH,12.52923257,2012
Kansas,RBIRTH,13.75450818,2012
Kentucky,RBIRTH,12.63402777,2012
Louisiana,RBIRTH,13.56343013,2012
Maine,RBIRTH,9.633648809,2012
Maryland,RBIRTH,12.39266468,2012
Massachusetts,RBIRTH,10.88656333,2012
Michigan,RBIRTH,11.44403256,2012
Minnesota,RBIRTH,12.68565824,2012
Mississippi,RBIRTH,13.22469013,2012
Missouri,RBIRTH,12.53408055,2012
Montana,RBIRTH,12.00704605,2012
Nebraska,RBIRTH,13.93345465,2012
Nevada,RBIRTH,12.680698399999999,2012
New Hampshire,RBIRTH,9.371805626,2012
New Jersey,RBIRTH,11.79719813,2012
New Mexico,RBIRTH,12.98678525,2012
New York,RBIRTH,12.26311458,2012
North Carolina,RBIRTH,12.32638698,2012
North Dakota,RBIRTH,14.25865588,2012
Ohio,RBIRTH,11.92449247,2012
Oklahoma,RBIRTH,13.77034468,2012
Oregon,RBIRTH,11.56531117,2012
Pennsylvania,RBIRTH,11.13990659,2012
Rhode Island,RBIRTH,10.45871132,2012
South Carolina,RBIRTH,12.24478284,2012
South Dakota,RBIRTH,14.35121407,2012
Tennessee,RBIRTH,12.495676300000001,2012
Texas,RBIRTH,14.61229471,2012
Utah,RBIRTH,17.79237805,2012
Vermont,RBIRTH,9.727061093,2012
Virginia,RBIRTH,12.60775988,2012
Washington,RBIRTH,12.64269392,2012
West Virginia,RBIRTH,11.14274128,2012
Wisconsin,RBIRTH,11.83206831,2012
Wyoming,RBIRTH,12.99754308,2012
District of Columbia,RBIRTH,14.71006406,2012
Alabama,RBIRTH,12.02634207,2013
Alaska,RBIRTH,15.24170151,2013
Arizona,RBIRTH,12.93113735,2013
Arkansas,RBIRTH,13.17647865,2013
California,RBIRTH,13.22215746,2013
Colorado,RBIRTH,12.53426697,2013
Connecticut,RBIRTH,10.11023113,2013
Delaware,RBIRTH,11.95686928,2013
Florida,RBIRTH,10.95124579,2013
Georgia,RBIRTH,13.00236686,2013
Hawaii,RBIRTH,13.51725152,2013
Idaho,RBIRTH,14.26989437,2013
Illinois,RBIRTH,12.25912663,2013
Indiana,RBIRTH,12.71037648,2013
Iowa,RBIRTH,12.56558559,2013
Kansas,RBIRTH,13.95559524,2013
Kentucky,RBIRTH,12.6516444,2013
Louisiana,RBIRTH,13.49876782,2013
Maine,RBIRTH,9.594723053,2013
Maryland,RBIRTH,12.31624279,2013
Massachusetts,RBIRTH,10.90050411,2013
Michigan,RBIRTH,11.41092335,2013
Minnesota,RBIRTH,12.7797976,2013
Mississippi,RBIRTH,12.84503081,2013
Missouri,RBIRTH,12.47585168,2013
Montana,RBIRTH,12.06221501,2013
Nebraska,RBIRTH,13.92955105,2013
Nevada,RBIRTH,12.64707065,2013
New Hampshire,RBIRTH,9.396678332999999,2013
New Jersey,RBIRTH,11.69281668,2013
New Mexico,RBIRTH,12.896594,2013
New York,RBIRTH,12.23830758,2013
North Carolina,RBIRTH,12.25691682,2013
North Dakota,RBIRTH,14.49112701,2013
Ohio,RBIRTH,11.96545106,2013
Oklahoma,RBIRTH,13.82627806,2013
Oregon,RBIRTH,11.50157818,2013
Pennsylvania,RBIRTH,11.15284017,2013
Rhode Island,RBIRTH,10.29918931,2013
South Carolina,RBIRTH,12.01531405,2013
South Dakota,RBIRTH,14.47368891,2013
Tennessee,RBIRTH,12.38376134,2013
Texas,RBIRTH,14.64625734,2013
Utah,RBIRTH,17.99450189,2013
Vermont,RBIRTH,9.541952748,2013
Virginia,RBIRTH,12.53564874,2013
Washington,RBIRTH,12.67073908,2013
West Virginia,RBIRTH,11.15175902,2013
Wisconsin,RBIRTH,11.65555051,2013
Wyoming,RBIRTH,13.08662237,2013
District of Columbia,RBIRTH,14.94372547,2013
Alabama,RBIRTH,11.99148272,2014
Alaska,RBIRTH,15.22533041,2014
Arizona,RBIRTH,12.84325384,2014
Arkansas,RBIRTH,12.99788628,2014
California,RBIRTH,13.10054383,2014
Colorado,RBIRTH,12.47352265,2014
Connecticut,RBIRTH,10.14422143,2014
Delaware,RBIRTH,11.96654869,2014
Florida,RBIRTH,10.86591025,2014
Georgia,RBIRTH,12.87958821,2014
Hawaii,RBIRTH,13.52283928,2014
Idaho,RBIRTH,14.13170975,2014
Illinois,RBIRTH,12.20978574,2014
Indiana,RBIRTH,12.63802093,2014
Iowa,RBIRTH,12.47623384,2014
Kansas,RBIRTH,13.79387161,2014
Kentucky,RBIRTH,12.53165764,2014
Louisiana,RBIRTH,13.43879055,2014
Maine,RBIRTH,9.524629804,2014
Maryland,RBIRTH,12.26120305,2014
Massachusetts,RBIRTH,10.88842942,2014
Michigan,RBIRTH,11.38404701,2014
Minnesota,RBIRTH,12.6814087,2014
Mississippi,RBIRTH,12.76451088,2014
Missouri,RBIRTH,12.38600369,2014
Montana,RBIRTH,12.01210924,2014
Nebraska,RBIRTH,13.84412415,2014
Nevada,RBIRTH,12.48642905,2014
New Hampshire,RBIRTH,9.313704953,2014
New Jersey,RBIRTH,11.59012569,2014
New Mexico,RBIRTH,12.84851384,2014
New York,RBIRTH,12.20579928,2014
North Carolina,RBIRTH,12.13557541,2014
North Dakota,RBIRTH,14.73342814,2014
Ohio,RBIRTH,11.91383918,2014
Oklahoma,RBIRTH,13.73427486,2014
Oregon,RBIRTH,11.44776976,2014
Pennsylvania,RBIRTH,11.10991824,2014
Rhode Island,RBIRTH,10.35604477,2014
South Carolina,RBIRTH,11.95304949,2014
South Dakota,RBIRTH,14.38406768,2014
Tennessee,RBIRTH,12.29007879,2014
Texas,RBIRTH,14.46940613,2014
Utah,RBIRTH,17.60168904,2014
Vermont,RBIRTH,9.58340281,2014
Virginia,RBIRTH,12.48409768,2014
Washington,RBIRTH,12.53912286,2014
West Virginia,RBIRTH,11.05099164,2014
Wisconsin,RBIRTH,11.60556521,2014
Wyoming,RBIRTH,13.06519922,2014
District of Columbia,RBIRTH,14.75071942,2014
Alabama,RDEATH,10.18198977,2011
Alaska,RDEATH,5.452413905,2011
Arizona,RDEATH,10.040392599999999,2011
Arkansas,RDEATH,7.47419492,2011
California,RDEATH,6.355533987,2011
Colorado,RDEATH,6.2978475320000005,2011
Connecticut,RDEATH,8.179493052,2011
Delaware,RDEATH,8.714510168,2011
Florida,RDEATH,9.193648492000001,2011
Georgia,RDEATH,7.280747596,2011
Hawaii,RDEATH,7.330607786,2011
Idaho,RDEATH,7.537996696,2011
Illinois,RDEATH,7.907521987000001,2011
Indiana,RDEATH,8.901297376,2011
Iowa,RDEATH,9.225210823,2011
Kansas,RDEATH,8.790496767999999,2011
Kentucky,RDEATH,9.754955231,2011
Louisiana,RDEATH,8.935978336,2011
Maine,RDEATH,9.812860436,2011
Maryland,RDEATH,7.507779876,2011
Massachusetts,RDEATH,8.198177598,2011
Michigan,RDEATH,9.100641477,2011
Minnesota,RDEATH,7.501838447000001,2011
Mississippi,RDEATH,9.793126053,2011
Missouri,RDEATH,9.325681671,2011
Montana,RDEATH,9.179996741,2011
Nebraska,RDEATH,8.507945187999999,2011
Nevada,RDEATH,7.453229656,2011
New Hampshire,RDEATH,8.148405125,2011
New Jersey,RDEATH,8.054088037,2011
New Mexico,RDEATH,7.916768939,2011
New York,RDEATH,7.694653175,2011
North Carolina,RDEATH,8.323152529,2011
North Dakota,RDEATH,8.905645612,2011
Ohio,RDEATH,9.593314258,2011
Oklahoma,RDEATH,9.975075562999999,2011
Oregon,RDEATH,8.448320103,2011
Pennsylvania,RDEATH,10.0379995,2011
Rhode Island,RDEATH,9.27367752,2011
South Carolina,RDEATH,9.030496671,2011
South Dakota,RDEATH,8.898030497,2011
Tennessee,RDEATH,9.44020694,2011
Texas,RDEATH,6.602925545,2011
Utah,RDEATH,5.370621164,2011
Vermont,RDEATH,8.677236509,2011
Virginia,RDEATH,7.491774071,2011
Washington,RDEATH,7.347820037999999,2011
West Virginia,RDEATH,11.81292358,2011
Wisconsin,RDEATH,8.506540547,2011
Wyoming,RDEATH,7.8552000060000005,2011
District of Columbia,RDEATH,7.628686144,2011
Alabama,RDEATH,10.05907053,2012
Alaska,RDEATH,5.419450171,2012
Arizona,RDEATH,10.10304481,2012
Arkansas,RDEATH,7.483554317,2012
California,RDEATH,6.326351457,2012
Colorado,RDEATH,6.3430950489999995,2012
Connecticut,RDEATH,8.098652465,2012
Delaware,RDEATH,8.438601202000001,2012
Florida,RDEATH,9.03425582,2012
Georgia,RDEATH,7.134531013999999,2012
Hawaii,RDEATH,7.385735995,2012
Idaho,RDEATH,7.483872591,2012
Illinois,RDEATH,7.86935177,2012
Indiana,RDEATH,8.982248767,2012
Iowa,RDEATH,9.133605359,2012
Kansas,RDEATH,8.675573073999999,2012
Kentucky,RDEATH,9.79493581,2012
Louisiana,RDEATH,8.873599837,2012
Maine,RDEATH,9.599769925,2012
Maryland,RDEATH,7.40615008,2012
Massachusetts,RDEATH,7.9016594620000005,2012
Michigan,RDEATH,9.015351167,2012
Minnesota,RDEATH,7.327295855,2012
Mississippi,RDEATH,9.731413718999999,2012
Missouri,RDEATH,9.244069267999999,2012
Montana,RDEATH,8.947366319,2012
Nebraska,RDEATH,8.230479385,2012
Nevada,RDEATH,7.457300015,2012
New Hampshire,RDEATH,7.957851122999999,2012
New Jersey,RDEATH,7.786726434,2012
New Mexico,RDEATH,7.91160031,2012
New York,RDEATH,7.507957357,2012
North Carolina,RDEATH,8.196525686000001,2012
North Dakota,RDEATH,8.559807981,2012
Ohio,RDEATH,9.653762625,2012
Oklahoma,RDEATH,9.716731027,2012
Oregon,RDEATH,8.479683063,2012
Pennsylvania,RDEATH,9.843208667999999,2012
Rhode Island,RDEATH,8.850848381,2012
South Carolina,RDEATH,8.958164262,2012
South Dakota,RDEATH,8.960163986,2012
Tennessee,RDEATH,9.433179866,2012
Texas,RDEATH,6.532359325,2012
Utah,RDEATH,5.4562916470000005,2012
Vermont,RDEATH,8.711563579,2012
Virginia,RDEATH,7.384867523,2012
Washington,RDEATH,7.206651895,2012
West Virginia,RDEATH,11.58894672,2012
Wisconsin,RDEATH,8.376660763,2012
Wyoming,RDEATH,7.65558433,2012
District of Columbia,RDEATH,7.233961546000001,2012
Alabama,RDEATH,10.30847083,2013
Alaska,RDEATH,5.520519771,2013
Arizona,RDEATH,9.874975986,2013
Arkansas,RDEATH,7.666455441,2013
California,RDEATH,6.553597226,2013
Colorado,RDEATH,6.439155201,2013
Connecticut,RDEATH,8.197169107999999,2013
Delaware,RDEATH,8.850667247,2013
Florida,RDEATH,9.431565726,2013
Georgia,RDEATH,7.483770392,2013
Hawaii,RDEATH,7.920041488,2013
Idaho,RDEATH,7.239047847,2013
Illinois,RDEATH,8.001377098999999,2013
Indiana,RDEATH,8.860462553,2013
Iowa,RDEATH,8.970091481,2013
Kansas,RDEATH,8.301268452999999,2013
Kentucky,RDEATH,9.74969054,2013
Louisiana,RDEATH,9.325724375,2013
Maine,RDEATH,9.775357939,2013
Maryland,RDEATH,7.857787918,2013
Massachusetts,RDEATH,8.120195413,2013
Michigan,RDEATH,9.05687891,2013
Minnesota,RDEATH,7.350401637,2013
Mississippi,RDEATH,9.820446902999999,2013
Missouri,RDEATH,9.220395556,2013
Montana,RDEATH,8.731566459,2013
Nebraska,RDEATH,7.950154331,2013
Nevada,RDEATH,7.663962555,2013
New Hampshire,RDEATH,8.136425063999999,2013
New Jersey,RDEATH,8.022936554,2013
New Mexico,RDEATH,7.99570609,2013
New York,RDEATH,7.7383251379999995,2013
North Carolina,RDEATH,8.530038478,2013
North Dakota,RDEATH,8.09785895,2013
Ohio,RDEATH,9.621109042,2013
Oklahoma,RDEATH,9.679828771,2013
Oregon,RDEATH,8.355956596,2013
Pennsylvania,RDEATH,10.00495512,2013
Rhode Island,RDEATH,8.925964071000001,2013
South Carolina,RDEATH,9.263840835,2013
South Dakota,RDEATH,8.14159882,2013
Tennessee,RDEATH,9.546768232,2013
Texas,RDEATH,6.725657855,2013
Utah,RDEATH,5.345623753,2013
Vermont,RDEATH,8.426224249,2013
Virginia,RDEATH,7.52962551,2013
Washington,RDEATH,7.387130862999999,2013
West Virginia,RDEATH,11.66875297,2013
Wisconsin,RDEATH,8.303393812000001,2013
Wyoming,RDEATH,7.585448352,2013
District of Columbia,RDEATH,7.858888868999999,2013
Alabama,RDEATH,10.28422637,2014
Alaska,RDEATH,5.759872347000001,2014
Arizona,RDEATH,9.866781072,2014
Arkansas,RDEATH,7.742950445,2014
California,RDEATH,6.623698225,2014
Colorado,RDEATH,6.461640022999999,2014
Connecticut,RDEATH,8.220935523,2014
Delaware,RDEATH,8.896990307000001,2014
Florida,RDEATH,9.475052267,2014
Georgia,RDEATH,7.521064745,2014
Hawaii,RDEATH,8.118653104,2014
Idaho,RDEATH,7.1616265420000005,2014
Illinois,RDEATH,8.052886462,2014
Indiana,RDEATH,8.841723847999999,2014
Iowa,RDEATH,8.938187751000001,2014
Kansas,RDEATH,8.284047337999999,2014
Kentucky,RDEATH,9.678158728,2014
Louisiana,RDEATH,9.245863761,2014
Maine,RDEATH,9.88193506,2014
Maryland,RDEATH,7.951729329,2014
Massachusetts,RDEATH,8.178808799,2014
Michigan,RDEATH,9.124160002,2014
Minnesota,RDEATH,7.303456043,2014
Mississippi,RDEATH,9.880251273999999,2014
Missouri,RDEATH,9.255146754,2014
Montana,RDEATH,8.917590534,2014
Nebraska,RDEATH,7.816616149,2014
Nevada,RDEATH,7.708601917999999,2014
New Hampshire,RDEATH,8.17836598,2014
New Jersey,RDEATH,8.033646771,2014
New Mexico,RDEATH,8.082987833999999,2014
New York,RDEATH,7.827055624,2014
North Carolina,RDEATH,8.462638663,2014
North Dakota,RDEATH,8.035048611,2014
Ohio,RDEATH,9.603055628,2014
Oklahoma,RDEATH,9.753505582,2014
Oregon,RDEATH,8.430920702,2014
Pennsylvania,RDEATH,10.05925063,2014
Rhode Island,RDEATH,9.051816742,2014
South Carolina,RDEATH,9.210351369,2014
South Dakota,RDEATH,8.115689489,2014
Tennessee,RDEATH,9.452869061,2014
Texas,RDEATH,6.673637896000001,2014
Utah,RDEATH,5.236679543,2014
Vermont,RDEATH,8.357952701,2014
Virginia,RDEATH,7.529840087,2014
Washington,RDEATH,7.446524727000001,2014
West Virginia,RDEATH,11.73621144,2014
Wisconsin,RDEATH,8.278236535,2014
Wyoming,RDEATH,7.728443962999999,2014
District of Columbia,RDEATH,7.993859346,2014
Alabama,RNATURALINC,2.269826484,2011
Alaska,RNATURALINC,10.84495707,2011
Arizona,RNATURALINC,3.078798927,2011
Arkansas,RNATURALINC,5.89032125,2011
California,RNATURALINC,7.23135793,2011
Colorado,RNATURALINC,6.667626519,2011
Connecticut,RNATURALINC,2.318029781,2011
Delaware,RNATURALINC,3.788532608,2011
Florida,RNATURALINC,2.039666893,2011
Georgia,RNATURALINC,6.303262577000001,2011
Hawaii,RNATURALINC,6.641380409,2011
Idaho,RNATURALINC,7.014286942000001,2011
Illinois,RNATURALINC,4.733524362,2011
Indiana,RNATURALINC,3.933152854,2011
Iowa,RNATURALINC,3.154108313,2011
Kansas,RNATURALINC,5.213204457,2011
Kentucky,RNATURALINC,2.932151788,2011
Louisiana,RNATURALINC,4.72419554,2011
Maine,RNATURALINC,-0.299025606,2011
Maryland,RNATURALINC,5.138096554,2011
Massachusetts,RNATURALINC,2.909760318,2011
Michigan,RNATURALINC,2.44104034,2011
Minnesota,RNATURALINC,5.328164854,2011
Mississippi,RNATURALINC,3.5658126410000004,2011
Missouri,RNATURALINC,3.37446922,2011
Montana,RNATURALINC,2.888993057,2011
Nebraska,RNATURALINC,5.510203026,2011
Nevada,RNATURALINC,5.767898255,2011
New Hampshire,RNATURALINC,1.714095283,2011
New Jersey,RNATURALINC,4.037357858,2011
New Mexico,RNATURALINC,5.501336235,2011
New York,RNATURALINC,4.797160067,2011
North Carolina,RNATURALINC,4.27817619,2011
North Dakota,RNATURALINC,4.629347,2011
Ohio,RNATURALINC,2.3569593999999996,2011
Oklahoma,RNATURALINC,3.9567941089999996,2011
Oregon,RNATURALINC,3.3330188080000003,2011
Pennsylvania,RNATURALINC,1.194889569,2011
Rhode Island,RNATURALINC,1.1790424959999999,2011
South Carolina,RNATURALINC,3.3168824789999998,2011
South Dakota,RNATURALINC,5.475617287,2011
Tennessee,RNATURALINC,2.88576644,2011
Texas,RNATURALINC,8.395976095,2011
Utah,RNATURALINC,13.20721975,2011
Vermont,RNATURALINC,0.987029664,2011
Virginia,RNATURALINC,5.193868649,2011
Washington,RNATURALINC,5.435113167000001,2011
West Virginia,RNATURALINC,-0.7764565440000001,2011
Wisconsin,RNATURALINC,3.3865432980000003,2011
Wyoming,RNATURALINC,5.339274498,2011
District of Columbia,RNATURALINC,7.377388248,2011
Alabama,RNATURALINC,2.221811238,2012
Alaska,RNATURALINC,9.877185271,2012
Arizona,RNATURALINC,3.009988569,2012
Arkansas,RNATURALINC,5.65257639,2012
California,RNATURALINC,6.804463415,2012
Colorado,RNATURALINC,6.213723298,2012
Connecticut,RNATURALINC,2.1592509509999998,2012
Delaware,RNATURALINC,3.790191318,2012
Florida,RNATURALINC,2.095771806,2012
Georgia,RNATURALINC,6.2314386520000005,2012
Hawaii,RNATURALINC,6.252578025,2012
Idaho,RNATURALINC,6.581807088,2012
Illinois,RNATURALINC,4.576471579,2012
Indiana,RNATURALINC,3.745157111,2012
Iowa,RNATURALINC,3.39562721,2012
Kansas,RNATURALINC,5.078935102,2012
Kentucky,RNATURALINC,2.8390919610000003,2012
Louisiana,RNATURALINC,4.689830292,2012
Maine,RNATURALINC,0.033878884,2012
Maryland,RNATURALINC,4.986514597,2012
Massachusetts,RNATURALINC,2.9849038660000002,2012
Michigan,RNATURALINC,2.428681395,2012
Minnesota,RNATURALINC,5.358362389,2012
Mississippi,RNATURALINC,3.493276415,2012
Missouri,RNATURALINC,3.290011279,2012
Montana,RNATURALINC,3.0596797319999998,2012
Nebraska,RNATURALINC,5.702975267,2012
Nevada,RNATURALINC,5.223398383999999,2012
New Hampshire,RNATURALINC,1.413954503,2012
New Jersey,RNATURALINC,4.010471699,2012
New Mexico,RNATURALINC,5.075184945,2012
New York,RNATURALINC,4.75515722,2012
North Carolina,RNATURALINC,4.129861297,2012
North Dakota,RNATURALINC,5.698847901000001,2012
Ohio,RNATURALINC,2.270729849,2012
Oklahoma,RNATURALINC,4.05361365,2012
Oregon,RNATURALINC,3.0856281119999998,2012
Pennsylvania,RNATURALINC,1.29669792,2012
Rhode Island,RNATURALINC,1.607862944,2012
South Carolina,RNATURALINC,3.286618577,2012
South Dakota,RNATURALINC,5.391050085,2012
Tennessee,RNATURALINC,3.062496431,2012
Texas,RNATURALINC,8.079935386,2012
Utah,RNATURALINC,12.336086400000001,2012
Vermont,RNATURALINC,1.015497514,2012
Virginia,RNATURALINC,5.222892353,2012
Washington,RNATURALINC,5.4360420210000004,2012
West Virginia,RNATURALINC,-0.446205435,2012
Wisconsin,RNATURALINC,3.455407549,2012
Wyoming,RNATURALINC,5.341958753,2012
District of Columbia,RNATURALINC,7.476102517999999,2012
Alabama,RNATURALINC,1.717871249,2013
Alaska,RNATURALINC,9.721181742999999,2013
Arizona,RNATURALINC,3.0561613660000004,2013
Arkansas,RNATURALINC,5.51002321,2013
California,RNATURALINC,6.668560231,2013
Colorado,RNATURALINC,6.095111763999999,2013
Connecticut,RNATURALINC,1.913062021,2013
Delaware,RNATURALINC,3.1062020360000004,2013
Florida,RNATURALINC,1.519680062,2013
Georgia,RNATURALINC,5.518596464,2013
Hawaii,RNATURALINC,5.5972100320000004,2013
Idaho,RNATURALINC,7.030846522,2013
Illinois,RNATURALINC,4.257749527,2013
Indiana,RNATURALINC,3.849913929,2013
Iowa,RNATURALINC,3.5954941060000003,2013
Kansas,RNATURALINC,5.654326782999999,2013
Kentucky,RNATURALINC,2.901953855,2013
Louisiana,RNATURALINC,4.173043443,2013
Maine,RNATURALINC,-0.18063488600000002,2013
Maryland,RNATURALINC,4.458454869,2013
Massachusetts,RNATURALINC,2.7803086980000002,2013
Michigan,RNATURALINC,2.3540444430000003,2013
Minnesota,RNATURALINC,5.42939596,2013
Mississippi,RNATURALINC,3.024583902,2013
Missouri,RNATURALINC,3.2554561239999997,2013
Montana,RNATURALINC,3.3306485510000003,2013
Nebraska,RNATURALINC,5.979396723,2013
Nevada,RNATURALINC,4.983108093,2013
New Hampshire,RNATURALINC,1.2602532690000001,2013
New Jersey,RNATURALINC,3.6698801210000003,2013
New Mexico,RNATURALINC,4.9008879080000005,2013
New York,RNATURALINC,4.499982444,2013
North Carolina,RNATURALINC,3.726878337,2013
North Dakota,RNATURALINC,6.3932680589999995,2013
Ohio,RNATURALINC,2.3443420130000003,2013
Oklahoma,RNATURALINC,4.146449293,2013
Oregon,RNATURALINC,3.1456215810000003,2013
Pennsylvania,RNATURALINC,1.147885048,2013
Rhode Island,RNATURALINC,1.373225242,2013
South Carolina,RNATURALINC,2.751473214,2013
South Dakota,RNATURALINC,6.33209009,2013
Tennessee,RNATURALINC,2.836993105,2013
Texas,RNATURALINC,7.920599481,2013
Utah,RNATURALINC,12.64887814,2013
Vermont,RNATURALINC,1.1157285,2013
Virginia,RNATURALINC,5.006023227,2013
Washington,RNATURALINC,5.2836082189999996,2013
West Virginia,RNATURALINC,-0.516993952,2013
Wisconsin,RNATURALINC,3.352156696,2013
Wyoming,RNATURALINC,5.501174021000001,2013
District of Columbia,RNATURALINC,7.084836596000001,2013
Alabama,RNATURALINC,1.7072563459999999,2014
Alaska,RNATURALINC,9.465458066,2014
Arizona,RNATURALINC,2.9764727680000003,2014
Arkansas,RNATURALINC,5.254935835,2014
California,RNATURALINC,6.476845599,2014
Colorado,RNATURALINC,6.0118826279999995,2014
Connecticut,RNATURALINC,1.923285906,2014
Delaware,RNATURALINC,3.069558386,2014
Florida,RNATURALINC,1.3908579840000002,2014
Georgia,RNATURALINC,5.358523464,2014
Hawaii,RNATURALINC,5.4041861760000005,2014
Idaho,RNATURALINC,6.970083211,2014
Illinois,RNATURALINC,4.156899278,2014
Indiana,RNATURALINC,3.796297084,2014
Iowa,RNATURALINC,3.538046093,2014
Kansas,RNATURALINC,5.509824267000001,2014
Kentucky,RNATURALINC,2.8534989060000004,2014
Louisiana,RNATURALINC,4.192926794,2014
Maine,RNATURALINC,-0.357305256,2014
Maryland,RNATURALINC,4.309473725,2014
Massachusetts,RNATURALINC,2.709620625,2014
Michigan,RNATURALINC,2.259887006,2014
Minnesota,RNATURALINC,5.377952655,2014
Mississippi,RNATURALINC,2.8842596030000003,2014
Missouri,RNATURALINC,3.1308569360000003,2014
Montana,RNATURALINC,3.094518709,2014
Nebraska,RNATURALINC,6.0275080039999995,2014
Nevada,RNATURALINC,4.7778271310000004,2014
New Hampshire,RNATURALINC,1.1353389729999999,2014
